basomrade,year,higher_education_min_3_years_percent_of_population_aged_25_64,gender
5211131_sodra_vendelso,2007,0.20751999999999998,male
5211131_sodra_vendelso,2008,0.21320999999999998,male
5211131_sodra_vendelso,2009,0.22595,male
5211131_sodra_vendelso,2010,0.23945999999999998,male
5211131_sodra_vendelso,2011,0.2481,male
5211131_sodra_vendelso,2012,0.26625,male
5211131_sodra_vendelso,2013,0.26771999999999996,male
5211131_sodra_vendelso,2014,0.28221,male
5211132_sagen,2000,0.10801,male
5211132_sagen,2001,0.09643,male
5211132_sagen,2002,0.09929,male
5211132_sagen,2003,0.11273,male
5211132_sagen,2004,0.13214,male
5211132_sagen,2005,0.13879,male
5211132_sagen,2006,0.12915,male
5211132_sagen,2007,0.14961,male
5211132_sagen,2008,0.1451,male
5211132_sagen,2009,0.14786,male
5211132_sagen,2010,0.1502,male
5211132_sagen,2011,0.1487,male
5211132_sagen,2012,0.15116,male
5211132_sagen,2013,0.15234,male
5211132_sagen,2014,0.17803,male
5211140_norra_vendelso,2000,0.22458000000000003,male
5211140_norra_vendelso,2001,0.22480999999999998,male
5211140_norra_vendelso,2002,0.2566,male
5211140_norra_vendelso,2003,0.26394,male
5211140_norra_vendelso,2004,0.28570999999999996,male
5211140_norra_vendelso,2005,0.29452,male
5211140_norra_vendelso,2006,0.30314,male
5211140_norra_vendelso,2007,0.3218,male
5211140_norra_vendelso,2008,0.30717,male
5211140_norra_vendelso,2009,0.28966,male
5211140_norra_vendelso,2010,0.30303,male
5211140_norra_vendelso,2011,0.3,male
5211140_norra_vendelso,2012,0.29674,male
5211140_norra_vendelso,2013,0.29941999999999996,male
5211140_norra_vendelso,2014,0.33144,male
5211150_dalen,2000,0.20438,male
5211150_dalen,2001,0.20513,male
5211150_dalen,2002,0.20231,male
5211150_dalen,2003,0.22099000000000002,male
5211150_dalen,2004,0.21622,male
5211150_dalen,2005,0.22043000000000001,male
5211150_dalen,2006,0.22871999999999998,male
5211150_dalen,2007,0.23711,male
5211150_dalen,2008,0.25248000000000004,male
5211150_dalen,2009,0.29954000000000003,male
5211150_dalen,2010,0.29596,male
5211150_dalen,2011,0.32218,male
5211150_dalen,2012,0.31496,male
5211150_dalen,2013,0.35581,male
5211150_dalen,2014,0.39716,male
5211210_vendelsomalm,2000,0.12961,male
5211210_vendelsomalm,2001,0.12980999999999998,male
