basomrade,year,cumulative_immigration_surplus,gender
2240531_sodra_rinkeby_knutby,2010,-62,male
2240531_sodra_rinkeby_knutby,2011,-195,male
2240531_sodra_rinkeby_knutby,2012,-201,male
2240531_sodra_rinkeby_knutby,2013,-239,male
2240531_sodra_rinkeby_knutby,2014,-269,male
2240532_sodra_rinkeby_bredby,2010,25,male
2240532_sodra_rinkeby_bredby,2011,43,male
2240532_sodra_rinkeby_bredby,2012,-39,male
2240532_sodra_rinkeby_bredby,2013,-84,male
2240532_sodra_rinkeby_bredby,2014,-73,male
2240621_solhojden,2000,11,male
2240621_solhojden,2001,1,male
2240621_solhojden,2002,3,male
2240621_solhojden,2003,-22,male
2240621_solhojden,2004,-40,male
2240621_solhojden,2005,-24,male
2240621_solhojden,2006,-29,male
2240621_solhojden,2007,-19,male
2240621_solhojden,2008,-2,male
2240621_solhojden,2009,4,male
2240621_solhojden,2010,9,male
2240621_solhojden,2011,10,male
2240621_solhojden,2012,-12,male
2240621_solhojden,2013,-24,male
2240621_solhojden,2014,-62,male
2240622_spanga_torg,2000,3,male
2240622_spanga_torg,2001,6,male
2240622_spanga_torg,2002,22,male
2240622_spanga_torg,2003,17,male
2240622_spanga_torg,2004,23,male
2240622_spanga_torg,2005,31,male
2240622_spanga_torg,2006,30,male
2240622_spanga_torg,2007,33,male
2240622_spanga_torg,2008,38,male
2240622_spanga_torg,2009,45,male
2240622_spanga_torg,2010,49,male
2240622_spanga_torg,2011,51,male
2240622_spanga_torg,2012,41,male
2240622_spanga_torg,2013,46,male
2240622_spanga_torg,2014,25,male
2240631_solhems_villastad_vast,2000,2,male
2240631_solhems_villastad_vast,2001,-3,male
2240631_solhems_villastad_vast,2002,-1,male
2240631_solhems_villastad_vast,2003,-14,male
2240631_solhems_villastad_vast,2004,-8,male
2240631_solhems_villastad_vast,2005,1,male
2240631_solhems_villastad_vast,2006,-5,male
2240631_solhems_villastad_vast,2007,17,male
2240631_solhems_villastad_vast,2008,13,male
2240631_solhems_villastad_vast,2009,20,male
2240631_solhems_villastad_vast,2010,23,male
2240631_solhems_villastad_vast,2011,23,male
2240631_solhems_villastad_vast,2012,20,male
2240631_solhems_villastad_vast,2013,12,male
2240631_solhems_villastad_vast,2014,15,male
2240632_spanga_gymnasium,2000,-5,male
2240632_spanga_gymnasium,2001,-28,male
2240632_spanga_gymnasium,2002,-38,male
2240632_spanga_gymnasium,2003,-46,male
2240632_spanga_gymnasium,2004,-52,male
2240632_spanga_gymnasium,2005,-42,male
2240632_spanga_gymnasium,2006,-50,male
2240632_spanga_gymnasium,2007,-55,male
2240632_spanga_gymnasium,2008,-59,male
2240632_spanga_gymnasium,2009,-60,male
2240632_spanga_gymnasium,2010,-46,male
2240632_spanga_gymnasium,2011,-52,male
2240632_spanga_gymnasium,2012,-61,male
2240632_spanga_gymnasium,2013,-72,male
2240632_spanga_gymnasium,2014,-93,male
2240640_solhems_villastad_nord,2000,1,male
2240640_solhems_villastad_nord,2001,3,male
2240640_solhems_villastad_nord,2002,2,male
2240640_solhems_villastad_nord,2003,-5,male
2240640_solhems_villastad_nord,2004,-4,male
2240640_solhems_villastad_nord,2005,-5,male
2240640_solhems_villastad_nord,2006,-3,male
2240640_solhems_villastad_nord,2007,-8,male
2240640_solhems_villastad_nord,2008,-2,male
2240640_solhems_villastad_nord,2009,-10,male
2240640_solhems_villastad_nord,2010,-10,male
2240640_solhems_villastad_nord,2011,-12,male
2240640_solhems_villastad_nord,2012,-15,male
2240640_solhems_villastad_nord,2013,-16,male
2240640_solhems_villastad_nord,2014,-9,male
2240650_logvagen_erland,2000,-6,male
2240650_logvagen_erland,2001,-13,male
2240650_logvagen_erland,2002,-2,male
2240650_logvagen_erland,2003,-9,male
2240650_logvagen_erland,2004,-2,male
2240650_logvagen_erland,2005,8,male
2240650_logvagen_erland,2006,6,male
2240650_logvagen_erland,2007,4,male
2240650_logvagen_erland,2008,2,male
2240650_logvagen_erland,2009,5,male
2240650_logvagen_erland,2010,16,male
2240650_logvagen_erland,2011,21,male
2240650_logvagen_erland,2012,19,male
2240650_logvagen_erland,2013,25,male
2240650_logvagen_erland,2014,18,male
2240700_sundby,2000,14,male
2240700_sundby,2001,27,male
2240700_sundby,2002,16,male
2240700_sundby,2003,15,male
2240700_sundby,2004,18,male
2240700_sundby,2005,28,male
2240700_sundby,2006,84,male
2240700_sundby,2007,69,male
2240700_sundby,2008,86,male
2240700_sundby,2009,81,male
2240700_sundby,2010,87,male
2240700_sundby,2011,76,male
2240700_sundby,2012,54,male
2240700_sundby,2013,65,male
2240700_sundby,2014,64,male
2240820_okand,2000,-92,male
2240820_okand,2001,-145,male
2240820_okand,2002,-285,male
2240820_okand,2003,-479,male
2240820_okand,2004,-651,male
2240820_okand,2005,-819,male
2240820_okand,2006,-1050,male
2240820_okand,2007,-1246,male
2240820_okand,2008,-1479,male
2240820_okand,2009,-1595,male
2240821_norra_tensta_spanga_kyrkvag,2010,-7,male
2240821_norra_tensta_spanga_kyrkvag,2011,-95,male
2240821_norra_tensta_spanga_kyrkvag,2012,-151,male
2240821_norra_tensta_spanga_kyrkvag,2013,-167,male
2240821_norra_tensta_spanga_kyrkvag,2014,-307,male
2240822_norra_tensta_tensta_alle,2010,-37,male
2240822_norra_tensta_tensta_alle,2011,-62,male
2240822_norra_tensta_tensta_alle,2012,-112,male
2240822_norra_tensta_tensta_alle,2013,-85,male
2240822_norra_tensta_tensta_alle,2014,-162,male
2240830_okand,2000,-26,male
2240830_okand,2001,-73,male
2240830_okand,2002,-110,male
2240830_okand,2003,-183,male
2240830_okand,2004,-202,male
2240830_okand,2005,-254,male
2240830_okand,2006,-349,male
2240830_okand,2007,-406,male
2240830_okand,2008,-433,male
2240830_okand,2009,-494,male
2240831_sodra_tensta_spanga_kyrka,2010,-12,male
2240831_sodra_tensta_spanga_kyrka,2011,1,male
2240831_sodra_tensta_spanga_kyrka,2012,18,male
2240831_sodra_tensta_spanga_kyrka,2013,-16,male
2240831_sodra_tensta_spanga_kyrka,2014,-18,male
2240832_sodra_tensta_tensta_kyrka,2010,-42,male
2240832_sodra_tensta_tensta_kyrka,2011,-65,male
2240832_sodra_tensta_tensta_kyrka,2012,-95,male
2240832_sodra_tensta_tensta_kyrka,2013,-123,male
2240832_sodra_tensta_tensta_kyrka,2014,-214,male
2240840_hjulsta,2000,-31,male
2240840_hjulsta,2001,-81,male
2240840_hjulsta,2002,-196,male
2240840_hjulsta,2003,-246,male
2240840_hjulsta,2004,-337,male
2240840_hjulsta,2005,-392,male
2240840_hjulsta,2006,-410,male
2240840_hjulsta,2007,-523,male
2240840_hjulsta,2008,-530,male
2240840_hjulsta,2009,-584,male
2240840_hjulsta,2010,-631,male
2240840_hjulsta,2011,-710,male
2240840_hjulsta,2012,-795,male
2240840_hjulsta,2013,-899,male
2240840_hjulsta,2014,-959,male
2242120_centrala_akalla,2010,-49,male
2242120_centrala_akalla,2011,-183,male
2242120_centrala_akalla,2012,-215,male
2242120_centrala_akalla,2013,-250,male
2242120_centrala_akalla,2014,-263,male
2242130_sodra_akalla,2010,1,male
2242130_sodra_akalla,2011,30,male
2242130_sodra_akalla,2012,-1,male
2242130_sodra_akalla,2013,-15,male
2242130_sodra_akalla,2014,-39,male
2242220_norra_husby,2010,-54,male
2242220_norra_husby,2011,-97,male
2242220_norra_husby,2012,-144,male
2242220_norra_husby,2013,-202,male
2242220_norra_husby,2014,-245,male
2242230_sodra_husby,2010,-183,male
2242230_sodra_husby,2011,-306,male
2242230_sodra_husby,2012,-313,male
2242230_sodra_husby,2013,-536,male
2242230_sodra_husby,2014,-584,male
2242310_kista_centrum,2010,-71,male
2242310_kista_centrum,2011,-133,male
2242310_kista_centrum,2012,-125,male
2242310_kista_centrum,2013,-140,male
2242310_kista_centrum,2014,-162,male
2242320_ovre_kista,2010,-41,male
2242320_ovre_kista,2011,-62,male
2242320_ovre_kista,2012,-97,male
2242320_ovre_kista,2013,-167,male
2242320_ovre_kista,2014,-226,male
2242330_nedre_kista,2010,-73,male
2242330_nedre_kista,2011,-165,male
2242330_nedre_kista,2012,-185,male
2242330_nedre_kista,2013,-148,male
2242330_nedre_kista,2014,-177,male
2250120_hasselby_torg,2000,-1,male
2250120_hasselby_torg,2001,10,male
2250120_hasselby_torg,2002,85,male
2250120_hasselby_torg,2003,97,male
2250120_hasselby_torg,2004,-25,male
2250120_hasselby_torg,2005,-28,male
2250120_hasselby_torg,2006,-44,male
2250120_hasselby_torg,2007,94,male
2250120_hasselby_torg,2008,97,male
2250120_hasselby_torg,2009,67,male
2250120_hasselby_torg,2010,19,male
2250120_hasselby_torg,2011,-21,male
2250120_hasselby_torg,2012,-29,male
2250120_hasselby_torg,2013,-128,male
2250120_hasselby_torg,2014,-145,male
2250130_vastra_hasselby_gard,2000,-14,male
2250130_vastra_hasselby_gard,2001,-8,male
2250130_vastra_hasselby_gard,2002,-3,male
2250130_vastra_hasselby_gard,2003,-7,male
2250130_vastra_hasselby_gard,2004,-22,male
2250130_vastra_hasselby_gard,2005,-34,male
2250130_vastra_hasselby_gard,2006,-25,male
2250130_vastra_hasselby_gard,2007,-15,male
2250130_vastra_hasselby_gard,2008,-12,male
2250130_vastra_hasselby_gard,2009,-14,male
2250130_vastra_hasselby_gard,2010,-19,male
2250130_vastra_hasselby_gard,2011,-26,male
2250130_vastra_hasselby_gard,2012,-34,male
2250130_vastra_hasselby_gard,2013,-37,male
2250130_vastra_hasselby_gard,2014,-48,male
2250140_sodra_hasselby_gard,2000,39,male
2250140_sodra_hasselby_gard,2001,63,male
2250140_sodra_hasselby_gard,2002,69,male
2250140_sodra_hasselby_gard,2003,49,male
2250140_sodra_hasselby_gard,2004,37,male
2250140_sodra_hasselby_gard,2005,43,male
2250140_sodra_hasselby_gard,2006,129,male
2250140_sodra_hasselby_gard,2007,151,male
2250140_sodra_hasselby_gard,2008,192,male
2250140_sodra_hasselby_gard,2009,180,male
2250140_sodra_hasselby_gard,2010,173,male
2250140_sodra_hasselby_gard,2011,197,male
2250140_sodra_hasselby_gard,2012,187,male
2250140_sodra_hasselby_gard,2013,221,male
2250140_sodra_hasselby_gard,2014,236,male
2250200_hasselby_strand,2000,81,male
2250200_hasselby_strand,2001,106,male
2250200_hasselby_strand,2002,166,male
2250200_hasselby_strand,2003,196,male
2250200_hasselby_strand,2004,215,male
2250200_hasselby_strand,2005,267,male
2250200_hasselby_strand,2006,249,male
2250200_hasselby_strand,2007,230,male
2250200_hasselby_strand,2008,237,male
2250200_hasselby_strand,2009,185,male
2250200_hasselby_strand,2010,185,male
2250200_hasselby_strand,2011,282,male
2250200_hasselby_strand,2012,293,male
2250200_hasselby_strand,2013,306,male
2250200_hasselby_strand,2014,291,male
2250310_backlura,2000,-7,male
2250310_backlura,2001,-37,male
2250310_backlura,2002,-58,male
2250310_backlura,2003,-80,male
2250310_backlura,2004,-89,male
2250310_backlura,2005,-107,male
2250310_backlura,2006,-101,male
2250310_backlura,2007,-106,male
2250310_backlura,2008,-111,male
2250310_backlura,2009,-115,male
2250310_backlura,2010,-126,male
2250310_backlura,2011,-121,male
2250310_backlura,2012,-133,male
2250310_backlura,2013,-133,male
2250310_backlura,2014,-149,male
2250320_trollboda,2000,21,male
2250320_trollboda,2001,34,male
2250320_trollboda,2002,18,male
2250320_trollboda,2003,22,male
2250320_trollboda,2004,14,male
2250320_trollboda,2005,-11,male
2250320_trollboda,2006,-28,male
2250320_trollboda,2007,-54,male
2250320_trollboda,2008,-27,male
2250320_trollboda,2009,-10,male
2250320_trollboda,2010,-22,male
2250320_trollboda,2011,-57,male
2250320_trollboda,2012,-81,male
2250320_trollboda,2013,-110,male
2250320_trollboda,2014,-109,male
2250332_hasselby_villastrand,2000,8,male
2250332_hasselby_villastrand,2001,6,male
2250332_hasselby_villastrand,2002,-13,male
2250332_hasselby_villastrand,2003,-5,male
2250332_hasselby_villastrand,2004,-13,male
2250332_hasselby_villastrand,2005,13,male
2250332_hasselby_villastrand,2006,12,male
2250332_hasselby_villastrand,2007,-8,male
2250332_hasselby_villastrand,2008,13,male
2250332_hasselby_villastrand,2009,12,male
2250332_hasselby_villastrand,2010,-11,male
2250332_hasselby_villastrand,2011,-20,male
2250332_hasselby_villastrand,2012,-20,male
2250332_hasselby_villastrand,2013,-31,male
2250332_hasselby_villastrand,2014,-21,male
2250340_hasselby_kyrka,2000,11,male
2250340_hasselby_kyrka,2001,20,male
2250340_hasselby_kyrka,2002,15,male
2250340_hasselby_kyrka,2003,5,male
2250340_hasselby_kyrka,2004,15,male
2250340_hasselby_kyrka,2005,18,male
2250340_hasselby_kyrka,2006,20,male
2250340_hasselby_kyrka,2007,30,male
2250340_hasselby_kyrka,2008,38,male
2250340_hasselby_kyrka,2009,45,male
2250340_hasselby_kyrka,2010,48,male
2250340_hasselby_kyrka,2011,86,male
2250340_hasselby_kyrka,2012,108,male
2250340_hasselby_kyrka,2013,140,male
2250340_hasselby_kyrka,2014,164,male
2250350_akermyntan,2000,-21,male
2250350_akermyntan,2001,-16,male
2250350_akermyntan,2002,-35,male
2250350_akermyntan,2003,-42,male
2250350_akermyntan,2004,-70,male
2250350_akermyntan,2005,-72,male
2250350_akermyntan,2006,-109,male
2250350_akermyntan,2007,-104,male
2250350_akermyntan,2008,-107,male
2250350_akermyntan,2009,-117,male
2250350_akermyntan,2010,-134,male
2250350_akermyntan,2011,-164,male
2250350_akermyntan,2012,-168,male
2250350_akermyntan,2013,-183,male
2250350_akermyntan,2014,-180,male
2250370_radisvagen,2000,-3,male
2250370_radisvagen,2001,0,male
2250370_radisvagen,2002,-6,male
2250370_radisvagen,2003,5,male
2250370_radisvagen,2004,-4,male
2250370_radisvagen,2005,5,male
2250370_radisvagen,2006,12,male
2250370_radisvagen,2007,26,male
2250370_radisvagen,2008,27,male
2250370_radisvagen,2009,25,male
2250370_radisvagen,2010,18,male
2250370_radisvagen,2011,23,male
2250370_radisvagen,2012,21,male
2250370_radisvagen,2013,45,male
2250370_radisvagen,2014,66,male
2250380_smedshagen,2000,10,male
2250380_smedshagen,2001,-13,male
2250380_smedshagen,2002,-54,male
2250380_smedshagen,2003,-66,male
2250380_smedshagen,2004,-67,male
2250380_smedshagen,2005,-101,male
2250380_smedshagen,2006,-95,male
2250380_smedshagen,2007,-169,male
2250380_smedshagen,2008,-216,male
2250380_smedshagen,2009,-240,male
2250380_smedshagen,2010,-269,male
2250380_smedshagen,2011,-271,male
2250380_smedshagen,2012,-295,male
2250380_smedshagen,2013,-330,male
2250380_smedshagen,2014,-360,male
2260120_okand,2000,-66,male
2260120_okand,2001,-67,male
2260120_okand,2002,-146,male
2260120_okand,2003,-226,male
2260120_okand,2004,-338,male
2260120_okand,2005,-392,male
2260120_okand,2006,-462,male
2260120_okand,2007,-537,male
2260120_okand,2008,-636,male
2260120_okand,2009,-670,male
2260130_okand,2000,-28,male
2260130_okand,2001,-68,male
2260130_okand,2002,-71,male
2260130_okand,2003,-92,male
2260130_okand,2004,-122,male
2260130_okand,2005,-130,male
2260130_okand,2006,-115,male
2260130_okand,2007,-116,male
2260130_okand,2008,-125,male
2260130_okand,2009,-144,male
2260220_okand,2000,-29,male
2260220_okand,2001,-55,male
2260220_okand,2002,-83,male
2260220_okand,2003,-143,male
2260220_okand,2004,-196,male
2260220_okand,2005,-268,male
2260220_okand,2006,-329,male
2260220_okand,2007,-385,male
2260220_okand,2008,-448,male
2260220_okand,2009,-475,male
2260230_okand,2000,33,male
2260230_okand,2001,27,male
2260230_okand,2002,-27,male
2260230_okand,2003,-150,male
2260230_okand,2004,-343,male
2260230_okand,2005,-542,male
2260230_okand,2006,-801,male
2260230_okand,2007,-1200,male
2260230_okand,2008,-1847,male
2260230_okand,2009,-2217,male
2260310_okand,2000,18,male
2260310_okand,2001,29,male
2260310_okand,2002,35,male
2260310_okand,2003,114,male
2260310_okand,2004,231,male
2260310_okand,2005,249,male
2260310_okand,2006,228,male
2260310_okand,2007,268,male
2260310_okand,2008,291,male
2260310_okand,2009,229,male
2260320_okand,2000,98,male
2260320_okand,2001,64,male
2260320_okand,2002,27,male
2260320_okand,2003,-27,male
2260320_okand,2004,-71,male
2260320_okand,2005,-113,male
2260320_okand,2006,-143,male
2260320_okand,2007,-234,male
2260320_okand,2008,-307,male
2260320_okand,2009,-347,male
2260330_okand,2000,-16,male
2260330_okand,2001,-25,male
2260330_okand,2002,-58,male
2260330_okand,2003,-25,male
2260330_okand,2004,-52,male
2260330_okand,2005,-92,male
2260330_okand,2006,-72,male
2260330_okand,2007,-99,male
2260330_okand,2008,-136,male
2260330_okand,2009,-192,male
3110110_ostra_enebyberg,2000,-1,male
3110110_ostra_enebyberg,2001,-8,male
3110110_ostra_enebyberg,2002,13,male
3110110_ostra_enebyberg,2003,14,male
3110110_ostra_enebyberg,2004,15,male
3110110_ostra_enebyberg,2005,-8,male
3110110_ostra_enebyberg,2006,32,male
3110110_ostra_enebyberg,2007,38,male
3110110_ostra_enebyberg,2008,32,male
3110110_ostra_enebyberg,2009,31,male
3110110_ostra_enebyberg,2010,37,male
3110110_ostra_enebyberg,2011,44,male
3110110_ostra_enebyberg,2012,42,male
3110110_ostra_enebyberg,2013,64,male
3110110_ostra_enebyberg,2014,74,male
3110120_vastra_enebyberg,2000,-12,male
3110120_vastra_enebyberg,2001,-33,male
3110120_vastra_enebyberg,2002,-62,male
3110120_vastra_enebyberg,2003,-74,male
3110120_vastra_enebyberg,2004,-57,male
3110120_vastra_enebyberg,2005,-57,male
3110120_vastra_enebyberg,2006,-70,male
3110120_vastra_enebyberg,2007,-57,male
3110120_vastra_enebyberg,2008,-56,male
3110120_vastra_enebyberg,2009,-61,male
3110120_vastra_enebyberg,2010,-58,male
3110120_vastra_enebyberg,2011,-15,male
3110120_vastra_enebyberg,2012,40,male
3110120_vastra_enebyberg,2013,64,male
3110120_vastra_enebyberg,2014,59,male
3110260_satra,2000,-2,male
3110260_satra,2001,-12,male
3110260_satra,2002,-12,male
3110260_satra,2003,-12,male
3110260_satra,2004,3,male
3110260_satra,2005,-1,male
3110260_satra,2006,7,male
3110260_satra,2007,7,male
3110260_satra,2008,13,male
3110260_satra,2009,-13,male
3110260_satra,2010,-20,male
3110260_satra,2011,-13,male
3110260_satra,2012,6,male
3110260_satra,2013,-5,male
3110260_satra,2014,-11,male
3110270_nora,2000,-5,male
3110270_nora,2001,-6,male
3110270_nora,2002,1,male
3110270_nora,2003,18,male
3110270_nora,2004,15,male
3110270_nora,2005,6,male
3110270_nora,2006,21,male
3110270_nora,2007,13,male
3110270_nora,2008,9,male
3110270_nora,2009,16,male
3110270_nora,2010,20,male
3110270_nora,2011,21,male
3110270_nora,2012,28,male
3110270_nora,2013,32,male
3110270_nora,2014,35,male
3110280_klingsta,2000,3,male
3110280_klingsta,2001,4,male
3110280_klingsta,2002,-12,male
3110280_klingsta,2003,-2,male
3110280_klingsta,2004,27,male
3110280_klingsta,2005,8,male
3110280_klingsta,2006,27,male
3110280_klingsta,2007,20,male
3110280_klingsta,2008,26,male
3110280_klingsta,2009,45,male
3110280_klingsta,2010,30,male
3110280_klingsta,2011,25,male
3110280_klingsta,2012,26,male
3110280_klingsta,2013,13,male
3110280_klingsta,2014,11,male
3110330_morbyskogen,2000,3,male
3110330_morbyskogen,2001,8,male
3110330_morbyskogen,2002,9,male
3110330_morbyskogen,2003,13,male
3110330_morbyskogen,2004,8,male
3110330_morbyskogen,2005,36,male
3110330_morbyskogen,2006,56,male
3110330_morbyskogen,2007,57,male
3110330_morbyskogen,2008,70,male
3110330_morbyskogen,2009,74,male
3110330_morbyskogen,2010,104,male
3110330_morbyskogen,2011,88,male
3110330_morbyskogen,2012,99,male
3110330_morbyskogen,2013,106,male
3110330_morbyskogen,2014,132,male
3110340_kevinge,2000,-18,male
3110340_kevinge,2001,-8,male
3110340_kevinge,2002,18,male
3110340_kevinge,2003,9,male
3110340_kevinge,2004,27,male
3110340_kevinge,2005,4,male
3110340_kevinge,2006,19,male
3110340_kevinge,2007,13,male
3110340_kevinge,2008,19,male
3110340_kevinge,2009,25,male
3110340_kevinge,2010,37,male
3110340_kevinge,2011,32,male
3110340_kevinge,2012,30,male
3110340_kevinge,2013,30,male
3110340_kevinge,2014,74,male
3110350_morby_centrum,2000,7,male
3110350_morby_centrum,2001,0,male
3110350_morby_centrum,2002,-5,male
3110350_morby_centrum,2003,-21,male
3110350_morby_centrum,2004,-23,male
3110350_morby_centrum,2005,8,male
3110350_morby_centrum,2006,-5,male
3110350_morby_centrum,2007,-20,male
3110350_morby_centrum,2008,-30,male
3110350_morby_centrum,2009,-17,male
3110350_morby_centrum,2010,-16,male
3110350_morby_centrum,2011,9,male
3110350_morby_centrum,2012,-1,male
3110350_morby_centrum,2013,6,male
3110350_morby_centrum,2014,-27,male
3110370_morbylund,2000,-8,male
3110370_morbylund,2001,7,male
3110370_morbylund,2002,2,male
3110370_morbylund,2003,6,male
3110370_morbylund,2004,-10,male
3110370_morbylund,2005,-12,male
3110370_morbylund,2006,16,male
3110370_morbylund,2007,26,male
3110370_morbylund,2008,-6,male
3110370_morbylund,2009,-12,male
3110370_morbylund,2010,-27,male
3110370_morbylund,2011,-27,male
