basomrade,year,mean_income_aged_lt_20,gender
2130100_bandhagen,2005,178137.39,male
2130100_bandhagen,2006,182000.63,male
2130100_bandhagen,2007,187655.97,male
2130100_bandhagen,2008,198502.95,male
2130100_bandhagen,2009,203767.62,male
2130100_bandhagen,2010,203900.5,male
2130100_bandhagen,2011,210930.98,male
2130100_bandhagen,2012,218920.52,male
2130100_bandhagen,2013,228557.42,male
2130100_bandhagen,2014,229421.14,male
2130210_hogdalens_centrum,2000,133119.65,male
2130210_hogdalens_centrum,2001,137068.22,male
2130210_hogdalens_centrum,2002,132521.2,male
2130210_hogdalens_centrum,2003,136690.88,male
2130210_hogdalens_centrum,2004,145508.55,male
2130210_hogdalens_centrum,2005,144337.19,male
2130210_hogdalens_centrum,2006,149146.43,male
2130210_hogdalens_centrum,2007,147693.17,male
2130210_hogdalens_centrum,2008,178278.04,male
2130210_hogdalens_centrum,2009,179361.48,male
2130210_hogdalens_centrum,2010,182267.36,male
2130210_hogdalens_centrum,2011,189608.23,male
2130210_hogdalens_centrum,2012,213368.06,male
2130210_hogdalens_centrum,2013,230884.62,male
2130210_hogdalens_centrum,2014,240812.75,male
2130220_ostra_hogdalen,2000,147605.68,male
2130220_ostra_hogdalen,2001,154678.11,male
2130220_ostra_hogdalen,2002,159436.62,male
2130220_ostra_hogdalen,2003,164401.13,male
2130220_ostra_hogdalen,2004,167193.65,male
2130220_ostra_hogdalen,2005,172976.28,male
2130220_ostra_hogdalen,2006,182080.91,male
2130220_ostra_hogdalen,2007,186153.8,male
2130220_ostra_hogdalen,2008,190449.4,male
2130220_ostra_hogdalen,2009,193330.08,male
2130220_ostra_hogdalen,2010,199997.09,male
2130220_ostra_hogdalen,2011,200346.68,male
2130220_ostra_hogdalen,2012,207435.93,male
2130220_ostra_hogdalen,2013,210831.28,male
2130220_ostra_hogdalen,2014,218818.23,male
2130230_vastra_hogdalen,2000,174426.27,male
2130230_vastra_hogdalen,2001,185252.83,male
2130230_vastra_hogdalen,2002,194283.13,male
2130230_vastra_hogdalen,2003,206680.06,male
2130230_vastra_hogdalen,2004,208528.89,male
2130230_vastra_hogdalen,2005,216694.75,male
2130230_vastra_hogdalen,2006,218136.14,male
2130230_vastra_hogdalen,2007,222903.24,male
2130230_vastra_hogdalen,2008,242585.81,male
2130230_vastra_hogdalen,2009,237373.53,male
2130230_vastra_hogdalen,2010,246483.83,male
2130230_vastra_hogdalen,2011,249834.55,male
2130230_vastra_hogdalen,2012,268623.52,male
2130230_vastra_hogdalen,2013,276472.7,male
2130230_vastra_hogdalen,2014,283463.74,male
2130240_skebokvarnsvagen,2000,148227.37,male
2130240_skebokvarnsvagen,2001,152900.79,male
2130240_skebokvarnsvagen,2002,157205.2,male
2130240_skebokvarnsvagen,2003,165657.25,male
2130240_skebokvarnsvagen,2004,170292.59,male
2130240_skebokvarnsvagen,2005,169034.37,male
2130240_skebokvarnsvagen,2006,175690.7,male
2130240_skebokvarnsvagen,2007,179099.87,male
2130240_skebokvarnsvagen,2008,184529.95,male
2130240_skebokvarnsvagen,2009,188143.32,male
2130240_skebokvarnsvagen,2010,187932.31,male
2130240_skebokvarnsvagen,2011,189776.2,male
2130240_skebokvarnsvagen,2012,195823.84,male
2130240_skebokvarnsvagen,2013,201954.58,male
2130240_skebokvarnsvagen,2014,206390.77,male
2130320_ragsveds_torg,2000,123705.83,male
2130320_ragsveds_torg,2001,133353.24,male
2130320_ragsveds_torg,2002,135758.17,male
2130320_ragsveds_torg,2003,141452.22,male
2130320_ragsveds_torg,2004,143798.1,male
2130320_ragsveds_torg,2005,146377.94,male
2130320_ragsveds_torg,2006,148107.18,male
2130320_ragsveds_torg,2007,152788.67,male
2130320_ragsveds_torg,2008,158055.89,male
2130320_ragsveds_torg,2009,159083.16,male
2130320_ragsveds_torg,2010,159970.31,male
2130320_ragsveds_torg,2011,163779.89,male
2130320_ragsveds_torg,2012,170494.31,male
2130320_ragsveds_torg,2013,179364.58,male
2130320_ragsveds_torg,2014,185370.5,male
2130330_bjursatra,2000,128479.54,male
2130330_bjursatra,2001,133654.16,male
2130330_bjursatra,2002,137848.1,male
2130330_bjursatra,2003,141204.72,male
2130330_bjursatra,2004,141439.44,male
2130330_bjursatra,2005,138665.04,male
2130330_bjursatra,2006,139308.13,male
2130330_bjursatra,2007,144883.01,male
2130330_bjursatra,2008,149592.41,male
2130330_bjursatra,2009,147137.6,male
2130330_bjursatra,2010,147232.8,male
2130330_bjursatra,2011,156260.69,male
2130330_bjursatra,2012,164578.63,male
2130330_bjursatra,2013,165385.81,male
2130330_bjursatra,2014,171085.35,male
2130340_snosatra,2000,129856.78,male
2130340_snosatra,2001,137426.51,male
2130340_snosatra,2002,144744.96,male
2130340_snosatra,2003,144993.5,male
2130340_snosatra,2004,142680.12,male
2130340_snosatra,2005,137907.61,male
2130340_snosatra,2006,131651.69,male
2130340_snosatra,2007,147483.02,male
2130340_snosatra,2008,153930.47,male
2130340_snosatra,2009,152167.37,male
2130340_snosatra,2010,158142.96,male
2130340_snosatra,2011,161970.49,male
2130340_snosatra,2012,172417.57,male
2130340_snosatra,2013,181233.86,male
2130340_snosatra,2014,185571.18,male
2130420_backaskiftsvagen,2000,159146.52,male
2130420_backaskiftsvagen,2001,166988.9,male
2130420_backaskiftsvagen,2002,173988.1,male
2130420_backaskiftsvagen,2003,180162.2,male
2130420_backaskiftsvagen,2004,182544.33,male
2130420_backaskiftsvagen,2005,184011.08,male
2130420_backaskiftsvagen,2006,199224.87,male
2130420_backaskiftsvagen,2007,204137.41,male
2130420_backaskiftsvagen,2008,212993.59,male
2130420_backaskiftsvagen,2009,222850.51,male
2130420_backaskiftsvagen,2010,226729.75,male
2130420_backaskiftsvagen,2011,230800.54,male
2130420_backaskiftsvagen,2012,240444.66,male
2130420_backaskiftsvagen,2013,260735.97,male
2130420_backaskiftsvagen,2014,267715.33,male
2130430_ostra_stureby,2000,192441.97,male
2130430_ostra_stureby,2001,207586.58,male
2130430_ostra_stureby,2002,215664.63,male
2130430_ostra_stureby,2003,226812.6,male
2130430_ostra_stureby,2004,236667.83,male
2130430_ostra_stureby,2005,254141.63,male
2130430_ostra_stureby,2006,259800.26,male
2130430_ostra_stureby,2007,264890.3,male
2130430_ostra_stureby,2008,278385.84,male
2130430_ostra_stureby,2009,288729.28,male
2130430_ostra_stureby,2010,294174.87,male
2130430_ostra_stureby,2011,304274.98,male
2130430_ostra_stureby,2012,318600.76,male
2130430_ostra_stureby,2013,325991.98,male
2130430_ostra_stureby,2014,338612.95,male
2130440_vastra_stureby,2000,187478.74,male
2130440_vastra_stureby,2001,203516.29,male
2130440_vastra_stureby,2002,212675.34,male
2130440_vastra_stureby,2003,222600.38,male
2130440_vastra_stureby,2004,225842.6,male
2130440_vastra_stureby,2005,236006.39,male
2130440_vastra_stureby,2006,238311.32,male
2130440_vastra_stureby,2007,250631.49,male
2130440_vastra_stureby,2008,261547.47,male
2130440_vastra_stureby,2009,263894.61,male
2130440_vastra_stureby,2010,267190.76,male
2130440_vastra_stureby,2011,275734.26,male
2130440_vastra_stureby,2012,293895.67,male
2130440_vastra_stureby,2013,311202.21,male
2130440_vastra_stureby,2014,322266.34,male
2130501_orby_n,2000,176148.34,male
2130501_orby_n,2001,191172.51,male
2130501_orby_n,2002,204018.51,male
2130501_orby_n,2003,209153.55,male
2130501_orby_n,2004,210463.37,male
2130501_orby_n,2005,210152.87,male
2130501_orby_n,2006,222068.33,male
2130501_orby_n,2007,233223.42,male
2130501_orby_n,2008,237302.23,male
2130501_orby_n,2009,244205.92,male
2130501_orby_n,2010,248096.87,male
2130501_orby_n,2011,253069.17,male
2130501_orby_n,2012,260793.99,male
2130501_orby_n,2013,276798.19,male
2130501_orby_n,2014,275354.43,male
2130502_orby_s,2000,200452.41,male
2130502_orby_s,2001,214371.21,male
2130502_orby_s,2002,223560.51,male
2130502_orby_s,2003,236413.19,male
2130502_orby_s,2004,246141.85,male
2130502_orby_s,2005,254536.14,male
2130502_orby_s,2006,267052.97,male
2130502_orby_s,2007,281714.36,male
2130502_orby_s,2008,298891.45,male
2130502_orby_s,2009,308128.73,male
2130502_orby_s,2010,316124.79,male
2130502_orby_s,2011,324190.16,male
2130502_orby_s,2012,331127.04,male
2130502_orby_s,2013,341721.47,male
2130502_orby_s,2014,346717.52,male
2130620_hagsatra_torg,2000,144839.78,male
2130620_hagsatra_torg,2001,149629.43,male
2130620_hagsatra_torg,2002,156015.51,male
2130620_hagsatra_torg,2003,161472.79,male
2130620_hagsatra_torg,2004,162395.35,male
2130620_hagsatra_torg,2005,161877.96,male
2130620_hagsatra_torg,2006,165637.12,male
2130620_hagsatra_torg,2007,171591.34,male
2130620_hagsatra_torg,2008,178088.41,male
2130620_hagsatra_torg,2009,179487.36,male
2130620_hagsatra_torg,2010,175174.55,male
2130620_hagsatra_torg,2011,180925.47,male
2130620_hagsatra_torg,2012,186288.32,male
2130620_hagsatra_torg,2013,190908.34,male
2130620_hagsatra_torg,2014,194155.33,male
2130630_ormkarr,2000,170788.62,male
2130630_ormkarr,2001,181876.78,male
2130630_ormkarr,2002,186030.22,male
2130630_ormkarr,2003,193631.69,male
2130630_ormkarr,2004,194870.61,male
2130630_ormkarr,2005,200643.38,male
2130630_ormkarr,2006,208104.39,male
2130630_ormkarr,2007,213989.3,male
2130630_ormkarr,2008,222990.86,male
2130630_ormkarr,2009,225672.85,male
2130630_ormkarr,2010,222966.93,male
2130630_ormkarr,2011,226187.11,male
2130630_ormkarr,2012,232071.21,male
2130630_ormkarr,2013,239710.7,male
2130630_ormkarr,2014,244418.51,male
2140120_ostra_enskedefaltet,2000,216563.63,male
2140120_ostra_enskedefaltet,2001,229760.43,male
2140120_ostra_enskedefaltet,2002,244140.44,male
2140120_ostra_enskedefaltet,2003,251303.51,male
2140120_ostra_enskedefaltet,2004,268328.01,male
2140120_ostra_enskedefaltet,2005,282763.26,male
2140120_ostra_enskedefaltet,2006,294909.65,male
2140120_ostra_enskedefaltet,2007,307395.95,male
2140120_ostra_enskedefaltet,2008,322108.86,male
2140120_ostra_enskedefaltet,2009,327037.44,male
2140120_ostra_enskedefaltet,2010,339998.09,male
2140120_ostra_enskedefaltet,2011,348522.69,male
2140120_ostra_enskedefaltet,2012,360745.02,male
2140120_ostra_enskedefaltet,2013,370802.46,male
2140120_ostra_enskedefaltet,2014,380744.03,male
2140210_vastra_enskede_gard,2000,194435.27,male
2140210_vastra_enskede_gard,2001,204418.02,male
2140210_vastra_enskede_gard,2002,215523.51,male
2140210_vastra_enskede_gard,2003,222957.8,male
2140210_vastra_enskede_gard,2004,228562.96,male
2140210_vastra_enskede_gard,2005,236909.87,male
2140210_vastra_enskede_gard,2006,249286.05,male
2140210_vastra_enskede_gard,2007,249197.54,male
2140210_vastra_enskede_gard,2008,263932.05,male
2140210_vastra_enskede_gard,2009,271108.8,male
2140210_vastra_enskede_gard,2010,275345.57,male
2140210_vastra_enskede_gard,2011,281824.61,male
2140210_vastra_enskede_gard,2012,299351.78,male
2140210_vastra_enskede_gard,2013,306618.36,male
2140210_vastra_enskede_gard,2014,315092.15,male
2140220_tradskolan,2000,205693.94,male
2140220_tradskolan,2001,217782.94,male
2140220_tradskolan,2002,220207.95,male
2140220_tradskolan,2003,233357.94,male
2140220_tradskolan,2004,228303.51,male
2140220_tradskolan,2005,230744.39,male
2140220_tradskolan,2006,239006.32,male
2140220_tradskolan,2007,256381.71,male
2140220_tradskolan,2008,271789.56,male
2140220_tradskolan,2009,277991.02,male
2140220_tradskolan,2010,278283.38,male
2140220_tradskolan,2011,284257.27,male
2140220_tradskolan,2012,295526.39,male
2140220_tradskolan,2013,305185.05,male
2140220_tradskolan,2014,306314.86,male
2140320_enskede_kyrka,2000,204975.78,male
2140320_enskede_kyrka,2001,222055.86,male
2140320_enskede_kyrka,2002,233263.74,male
2140320_enskede_kyrka,2003,233111.74,male
2140320_enskede_kyrka,2004,242189.7,male
2140320_enskede_kyrka,2005,255121.45,male
2140320_enskede_kyrka,2006,261190.97,male
2140320_enskede_kyrka,2007,278258.99,male
2140320_enskede_kyrka,2008,289248.48,male
2140320_enskede_kyrka,2009,293824.36,male
2140320_enskede_kyrka,2010,308849.64,male
2140320_enskede_kyrka,2011,322731.82,male
2140320_enskede_kyrka,2012,330917.93,male
2140320_enskede_kyrka,2013,339551.28,male
2140320_enskede_kyrka,2014,345547.58,male
2140330_svampvagen,2000,191439.51,male
2140330_svampvagen,2001,208907.81,male
2140330_svampvagen,2002,214342.93,male
2140330_svampvagen,2003,221512.56,male
2140330_svampvagen,2004,224977.2,male
2140330_svampvagen,2005,233613.25,male
2140330_svampvagen,2006,254819.46,male
2140330_svampvagen,2007,258474.87,male
2140330_svampvagen,2008,265479.16,male
2140330_svampvagen,2009,281855.99,male
2140330_svampvagen,2010,292008.1,male
2140330_svampvagen,2011,307070.2,male
2140330_svampvagen,2012,306421.64,male
2140330_svampvagen,2013,330413.53,male
2140330_svampvagen,2014,336959.27,male
2140340_sandsborg,2000,181616.76,male
2140340_sandsborg,2001,188960.01,male
2140340_sandsborg,2002,200925.02,male
2140340_sandsborg,2003,207737.13,male
2140340_sandsborg,2004,214129.62,male
2140340_sandsborg,2005,215959.18,male
2140340_sandsborg,2006,220026.36,male
2140340_sandsborg,2007,245766.45,male
2140340_sandsborg,2008,259427.59,male
2140340_sandsborg,2009,255114.79,male
2140340_sandsborg,2010,262393.88,male
2140340_sandsborg,2011,263110.18,male
2140340_sandsborg,2012,280958.29,male
2140340_sandsborg,2013,291652.7,male
2140340_sandsborg,2014,294424.75,male
2140350_dalen,2000,142907.51,male
2140350_dalen,2001,152489.21,male
2140350_dalen,2002,157707.52,male
2140350_dalen,2003,166902.04,male
2140350_dalen,2004,167124.44,male
2140350_dalen,2005,173202.99,male
2140350_dalen,2006,176976.16,male
2140350_dalen,2007,185608.97,male
2140350_dalen,2008,193629.54,male
2140350_dalen,2009,205314.58,male
2140350_dalen,2010,206675.26,male
2140350_dalen,2011,211812.13,male
2140350_dalen,2012,218276.25,male
2140350_dalen,2013,227039.82,male
2140350_dalen,2014,230762.63,male
2140620_gullmarsplan,2000,178153.01,male
2140620_gullmarsplan,2001,188918.9,male
2140620_gullmarsplan,2002,193172.61,male
2140620_gullmarsplan,2003,198049.69,male
2140620_gullmarsplan,2004,201824.06,male
2140620_gullmarsplan,2005,209024.47,male
2140620_gullmarsplan,2006,221009.72,male
2140620_gullmarsplan,2007,225814.59,male
2140620_gullmarsplan,2008,237091.13,male
2140620_gullmarsplan,2009,240822.35,male
2140620_gullmarsplan,2010,243186.61,male
2140620_gullmarsplan,2011,253169.89,male
2140620_gullmarsplan,2012,256529.51,male
2140620_gullmarsplan,2013,262879.1,male
2140620_gullmarsplan,2014,271769.69,male
2140630_skarmarbrink,2000,158404.36,male
2140630_skarmarbrink,2001,173347.2,male
2140630_skarmarbrink,2002,180202.31,male
2140630_skarmarbrink,2003,185752.88,male
2140630_skarmarbrink,2004,186615.68,male
2140630_skarmarbrink,2005,192850.3,male
2140630_skarmarbrink,2006,202708.68,male
2140630_skarmarbrink,2007,215888.34,male
2140630_skarmarbrink,2008,223258.6,male
2140630_skarmarbrink,2009,218635.86,male
2140630_skarmarbrink,2010,215692.91,male
2140630_skarmarbrink,2011,223541.23,male
2140630_skarmarbrink,2012,232604.02,male
2140630_skarmarbrink,2013,249272.48,male
2140630_skarmarbrink,2014,250476.0,male
2140820_skanskvarn,2000,174951.56,male
2140820_skanskvarn,2001,187750.31,male
2140820_skanskvarn,2002,193119.89,male
2140820_skanskvarn,2003,202818.36,male
2140820_skanskvarn,2004,208028.96,male
2140820_skanskvarn,2005,213333.86,male
2140820_skanskvarn,2006,219192.36,male
2140820_skanskvarn,2007,229457.4,male
2140820_skanskvarn,2008,247817.31,male
2140820_skanskvarn,2009,257298.27,male
2140820_skanskvarn,2010,257788.56,male
2140820_skanskvarn,2011,270045.32,male
2140820_skanskvarn,2012,279569.86,male
2140820_skanskvarn,2013,285767.17,male
2140820_skanskvarn,2014,294032.79,male
2140830_arsta_centrum,2000,173897.45,male
2140830_arsta_centrum,2001,184361.32,male
2140830_arsta_centrum,2002,192092.26,male
2140830_arsta_centrum,2003,200600.77,male
2140830_arsta_centrum,2004,208087.33,male
2140830_arsta_centrum,2005,213125.9,male
2140830_arsta_centrum,2006,221732.02,male
2140830_arsta_centrum,2007,234438.11,male
2140830_arsta_centrum,2008,244492.57,male
2140830_arsta_centrum,2009,250447.59,male
2140830_arsta_centrum,2010,256160.72,male
2140830_arsta_centrum,2011,259115.24,male
2140830_arsta_centrum,2012,266343.95,male
2140830_arsta_centrum,2013,278894.55,male
2140830_arsta_centrum,2014,287788.75,male
2140840_arsta_gard,2000,173513.61,male
2140840_arsta_gard,2001,183927.99,male
2140840_arsta_gard,2002,188247.33,male
2140840_arsta_gard,2003,198034.12,male
2140840_arsta_gard,2004,202350.09,male
2140840_arsta_gard,2005,211280.83,male
2140840_arsta_gard,2006,222672.25,male
2140840_arsta_gard,2007,234191.74,male
2140840_arsta_gard,2008,246566.96,male
2140840_arsta_gard,2009,247918.15,male
2140840_arsta_gard,2010,251472.18,male
2140840_arsta_gard,2011,261308.04,male
2140840_arsta_gard,2012,272919.84,male
2140840_arsta_gard,2013,285536.38,male
2140840_arsta_gard,2014,294025.37,male
2140850_valla_garde,2000,155680.43,male
2140850_valla_garde,2001,162751.12,male
2140850_valla_garde,2002,169754.93,male
2140850_valla_garde,2003,177633.85,male
2140850_valla_garde,2004,180382.03,male
2140850_valla_garde,2005,184613.71,male
2140850_valla_garde,2006,194162.68,male
2140850_valla_garde,2007,204835.69,male
2140850_valla_garde,2008,214884.78,male
2140850_valla_garde,2009,220519.96,male
2140850_valla_garde,2010,224488.29,male
2140850_valla_garde,2011,235137.85,male
2140850_valla_garde,2012,241158.88,male
2140850_valla_garde,2013,247131.79,male
2140850_valla_garde,2014,259049.59,male
2150100_bjorkhagen,2000,175091.05,male
2150100_bjorkhagen,2001,186179.22,male
2150100_bjorkhagen,2002,194993.7,male
2150100_bjorkhagen,2003,199226.88,male
2150100_bjorkhagen,2004,206499.47,male
2150100_bjorkhagen,2005,211543.71,male
2150100_bjorkhagen,2006,222203.24,male
2150100_bjorkhagen,2007,232022.96,male
2150100_bjorkhagen,2008,246534.41,male
2150100_bjorkhagen,2009,250210.95,male
2150100_bjorkhagen,2010,254539.27,male
2150100_bjorkhagen,2011,264178.02,male
2150100_bjorkhagen,2012,276879.96,male
2150100_bjorkhagen,2013,285344.69,male
2150100_bjorkhagen,2014,290094.54,male
2150200_enskededalen,2000,200071.0,male
2150200_enskededalen,2001,212665.5,male
2150200_enskededalen,2002,220178.45,male
2150200_enskededalen,2003,229841.83,male
2150200_enskededalen,2004,234132.83,male
2150200_enskededalen,2005,249692.33,male
2150200_enskededalen,2006,259850.69,male
2150200_enskededalen,2007,276738.55,male
2150200_enskededalen,2008,292312.48,male
2150200_enskededalen,2009,294377.38,male
2150200_enskededalen,2010,307859.85,male
2150200_enskededalen,2011,311464.51,male
2150200_enskededalen,2012,322760.18,male
2150200_enskededalen,2013,341455.34,male
2150200_enskededalen,2014,354760.14,male
2150400_okand,2000,170686.76,male
2150400_okand,2001,181881.41,male
2150400_okand,2002,188071.69,male
2150400_okand,2003,193389.98,male
2150400_okand,2004,196812.74,male
2150400_okand,2005,201824.1,male
2150400_okand,2006,212534.72,male
2150400_okand,2007,221757.97,male
2150400_okand,2008,232562.37,male
2150400_okand,2009,238202.38,male
2150500_karrtorp,2000,151626.97,male
2150500_karrtorp,2001,161870.21,male
2150500_karrtorp,2002,166782.26,male
2150500_karrtorp,2003,174044.82,male
