basomrade,year,population_20xx_12_31,gender
1140250_s_t_eriksplan,2010,1064,male
1140250_s_t_eriksplan,2011,1095,male
1140250_s_t_eriksplan,2012,1096,male
1140250_s_t_eriksplan,2013,1117,male
1140250_s_t_eriksplan,2014,1114,male
1210110_roslagstull,2000,1333,male
1210110_roslagstull,2001,1315,male
1210110_roslagstull,2002,1332,male
1210110_roslagstull,2003,1350,male
1210110_roslagstull,2004,1361,male
1210110_roslagstull,2005,1373,male
1210110_roslagstull,2006,1356,male
1210110_roslagstull,2007,1387,male
1210110_roslagstull,2008,1392,male
1210110_roslagstull,2009,1425,male
1210110_roslagstull,2010,1478,male
1210110_roslagstull,2011,1500,male
1210110_roslagstull,2012,1502,male
1210110_roslagstull,2013,1484,male
1210110_roslagstull,2014,1526,male
1210120_larkstaden,2000,1133,male
1210120_larkstaden,2001,1106,male
1210120_larkstaden,2002,1086,male
1210120_larkstaden,2003,1099,male
1210120_larkstaden,2004,1117,male
1210120_larkstaden,2005,1155,male
1210120_larkstaden,2006,1144,male
1210120_larkstaden,2007,1118,male
1210120_larkstaden,2008,1150,male
1210120_larkstaden,2009,1167,male
1210120_larkstaden,2010,1207,male
1210120_larkstaden,2011,1191,male
1210120_larkstaden,2012,1218,male
1210120_larkstaden,2013,1210,male
1210120_larkstaden,2014,1201,male
1210131_danderydsplan_v,2000,682,male
1210131_danderydsplan_v,2001,669,male
1210131_danderydsplan_v,2002,683,male
1210131_danderydsplan_v,2003,698,male
1210131_danderydsplan_v,2004,684,male
1210131_danderydsplan_v,2005,690,male
1210131_danderydsplan_v,2006,673,male
1210131_danderydsplan_v,2007,658,male
1210131_danderydsplan_v,2008,689,male
1210131_danderydsplan_v,2009,693,male
1210131_danderydsplan_v,2010,720,male
1210131_danderydsplan_v,2011,713,male
1210131_danderydsplan_v,2012,708,male
1210131_danderydsplan_v,2013,723,male
1210131_danderydsplan_v,2014,804,male
1210132_danderydsplan_o,2000,561,male
1210132_danderydsplan_o,2001,572,male
1210132_danderydsplan_o,2002,561,male
1210132_danderydsplan_o,2003,548,male
1210132_danderydsplan_o,2004,570,male
1210132_danderydsplan_o,2005,554,male
1210132_danderydsplan_o,2006,568,male
1210132_danderydsplan_o,2007,568,male
1210132_danderydsplan_o,2008,568,male
1210132_danderydsplan_o,2009,582,male
1210132_danderydsplan_o,2010,562,male
1210132_danderydsplan_o,2011,590,male
1210132_danderydsplan_o,2012,600,male
1210132_danderydsplan_o,2013,590,male
1210132_danderydsplan_o,2014,610,male
1210140_eriksberg,2000,780,male
1210140_eriksberg,2001,774,male
1210140_eriksberg,2002,779,male
1210140_eriksberg,2003,782,male
1210140_eriksberg,2004,783,male
1210140_eriksberg,2005,771,male
1210140_eriksberg,2006,783,male
1210140_eriksberg,2007,782,male
1210140_eriksberg,2008,791,male
1210140_eriksberg,2009,836,male
1210140_eriksberg,2010,849,male
1210140_eriksberg,2011,863,male
1210140_eriksberg,2012,871,male
1210140_eriksberg,2013,864,male
1210140_eriksberg,2014,873,male
1210151_stureplan_o,2000,69,male
1210151_stureplan_o,2001,69,male
1210151_stureplan_o,2002,65,male
1210151_stureplan_o,2003,72,male
1210151_stureplan_o,2004,70,male
1210151_stureplan_o,2005,67,male
1210151_stureplan_o,2006,52,male
1210151_stureplan_o,2007,57,male
1210151_stureplan_o,2008,52,male
1210151_stureplan_o,2009,63,male
1210151_stureplan_o,2010,54,male
1210151_stureplan_o,2011,53,male
1210151_stureplan_o,2012,57,male
1210151_stureplan_o,2013,55,male
1210151_stureplan_o,2014,63,male
1210161_humlegarden_o,2000,304,male
1210161_humlegarden_o,2001,301,male
1210161_humlegarden_o,2002,307,male
1210161_humlegarden_o,2003,299,male
1210161_humlegarden_o,2004,311,male
1210161_humlegarden_o,2005,301,male
1210161_humlegarden_o,2006,310,male
1210161_humlegarden_o,2007,317,male
1210161_humlegarden_o,2008,307,male
1210161_humlegarden_o,2009,312,male
1210161_humlegarden_o,2010,308,male
1210161_humlegarden_o,2011,298,male
1210161_humlegarden_o,2012,301,male
1210161_humlegarden_o,2013,337,male
1210161_humlegarden_o,2014,340,male
1210171_stureparken_o,2000,345,male
1210171_stureparken_o,2001,346,male
1210171_stureparken_o,2002,350,male
1210171_stureparken_o,2003,355,male
1210171_stureparken_o,2004,362,male
1210171_stureparken_o,2005,371,male
1210171_stureparken_o,2006,374,male
1210171_stureparken_o,2007,371,male
1210171_stureparken_o,2008,378,male
1210171_stureparken_o,2009,379,male
1210171_stureparken_o,2010,416,male
1210171_stureparken_o,2011,418,male
1210171_stureparken_o,2012,438,male
1210171_stureparken_o,2013,448,male
1210171_stureparken_o,2014,453,male
1210172_stureparken_v,2000,366,male
1210172_stureparken_v,2001,387,male
1210172_stureparken_v,2002,376,male
1210172_stureparken_v,2003,353,male
1210172_stureparken_v,2004,363,male
1210172_stureparken_v,2005,358,male
1210172_stureparken_v,2006,361,male
1210172_stureparken_v,2007,357,male
1210172_stureparken_v,2008,359,male
1210172_stureparken_v,2009,367,male
1210172_stureparken_v,2010,381,male
1210172_stureparken_v,2011,389,male
1210172_stureparken_v,2012,375,male
1210172_stureparken_v,2013,392,male
1210172_stureparken_v,2014,403,male
1210210_roslagstulls_sjukhus,2000,809,male
1210210_roslagstulls_sjukhus,2001,825,male
1210210_roslagstulls_sjukhus,2002,838,male
1210210_roslagstulls_sjukhus,2003,832,male
1210210_roslagstulls_sjukhus,2004,808,male
1210210_roslagstulls_sjukhus,2005,832,male
1210210_roslagstulls_sjukhus,2006,865,male
1210210_roslagstulls_sjukhus,2007,893,male
1210210_roslagstulls_sjukhus,2008,888,male
1210210_roslagstulls_sjukhus,2009,900,male
1210210_roslagstulls_sjukhus,2010,943,male
1210210_roslagstulls_sjukhus,2011,957,male
1210210_roslagstulls_sjukhus,2012,952,male
1210210_roslagstulls_sjukhus,2013,952,male
1210210_roslagstulls_sjukhus,2014,1001,male
1210220_ostra_station,2000,812,male
1210220_ostra_station,2001,809,male
1210220_ostra_station,2002,804,male
1210220_ostra_station,2003,789,male
1210220_ostra_station,2004,797,male
1210220_ostra_station,2005,823,male
1210220_ostra_station,2006,809,male
1210220_ostra_station,2007,779,male
1210220_ostra_station,2008,776,male
1210220_ostra_station,2009,805,male
1210220_ostra_station,2010,799,male
1210220_ostra_station,2011,785,male
1210220_ostra_station,2012,797,male
1210220_ostra_station,2013,861,male
1210220_ostra_station,2014,854,male
1210320_ekhagen,2000,1316,male
1210320_ekhagen,2001,1383,male
1210320_ekhagen,2002,1430,male
1210320_ekhagen,2003,1382,male
1210320_ekhagen,2004,1307,male
1210320_ekhagen,2005,1372,male
1210320_ekhagen,2006,1408,male
1210320_ekhagen,2007,1315,male
1210320_ekhagen,2008,1345,male
1210320_ekhagen,2009,1421,male
1210320_ekhagen,2010,1528,male
1210320_ekhagen,2011,1561,male
1210320_ekhagen,2012,1517,male
1210320_ekhagen,2013,1520,male
1210320_ekhagen,2014,1447,male
1210330_frescati,2000,107,male
1210330_frescati,2001,110,male
1210330_frescati,2002,111,male
1210330_frescati,2003,102,male
1210330_frescati,2004,97,male
1210330_frescati,2005,81,male
1210330_frescati,2006,87,male
1210330_frescati,2007,83,male
1210330_frescati,2008,84,male
1210330_frescati,2009,83,male
1210330_frescati,2010,87,male
1210330_frescati,2011,86,male
1210330_frescati,2012,89,male
1210330_frescati,2013,29,male
1210330_frescati,2014,30,male
1210410_centrala_hjorthagen,2000,1076,male
1210410_centrala_hjorthagen,2001,1065,male
1210410_centrala_hjorthagen,2002,1102,male
1210410_centrala_hjorthagen,2003,1158,male
1210410_centrala_hjorthagen,2004,1193,male
1210410_centrala_hjorthagen,2005,1189,male
1210410_centrala_hjorthagen,2006,1159,male
1210410_centrala_hjorthagen,2007,1130,male
1210410_centrala_hjorthagen,2008,1116,male
1210410_centrala_hjorthagen,2009,1094,male
1210410_centrala_hjorthagen,2010,1107,male
1210410_centrala_hjorthagen,2011,1144,male
1210410_centrala_hjorthagen,2012,1146,male
1210410_centrala_hjorthagen,2013,1145,male
1210410_centrala_hjorthagen,2014,1191,male
1220110_ostermalmshallen,2000,153,male
1220110_ostermalmshallen,2001,156,male
1220110_ostermalmshallen,2002,148,male
1220110_ostermalmshallen,2003,143,male
1220110_ostermalmshallen,2004,140,male
1220110_ostermalmshallen,2005,139,male
1220110_ostermalmshallen,2006,121,male
1220110_ostermalmshallen,2007,113,male
1220110_ostermalmshallen,2008,119,male
1220110_ostermalmshallen,2009,125,male
1220110_ostermalmshallen,2010,131,male
1220110_ostermalmshallen,2011,119,male
1220110_ostermalmshallen,2012,128,male
1220110_ostermalmshallen,2013,130,male
1220110_ostermalmshallen,2014,149,male
1220120_dramatiska_teatern,2000,262,male
1220120_dramatiska_teatern,2001,257,male
1220120_dramatiska_teatern,2002,248,male
1220120_dramatiska_teatern,2003,235,male
1220120_dramatiska_teatern,2004,233,male
1220120_dramatiska_teatern,2005,228,male
1220120_dramatiska_teatern,2006,240,male
1220120_dramatiska_teatern,2007,230,male
1220120_dramatiska_teatern,2008,216,male
1220120_dramatiska_teatern,2009,232,male
1220120_dramatiska_teatern,2010,196,male
1220120_dramatiska_teatern,2011,204,male
1220120_dramatiska_teatern,2012,219,male
1220120_dramatiska_teatern,2013,237,male
1220120_dramatiska_teatern,2014,220,male
1220130_ostermalmstorg,2000,1402,male
1220130_ostermalmstorg,2001,1419,male
1220130_ostermalmstorg,2002,1391,male
1220130_ostermalmstorg,2003,1380,male
1220130_ostermalmstorg,2004,1374,male
1220130_ostermalmstorg,2005,1398,male
1220130_ostermalmstorg,2006,1362,male
1220130_ostermalmstorg,2007,1333,male
1220130_ostermalmstorg,2008,1340,male
1220130_ostermalmstorg,2009,1363,male
1220130_ostermalmstorg,2010,1360,male
1220130_ostermalmstorg,2011,1343,male
1220130_ostermalmstorg,2012,1357,male
1220130_ostermalmstorg,2013,1387,male
1220130_ostermalmstorg,2014,1380,male
1220140_skvalberget,2000,275,male
1220140_skvalberget,2001,260,male
1220140_skvalberget,2002,254,male
1220140_skvalberget,2003,262,male
1220140_skvalberget,2004,234,male
1220140_skvalberget,2005,236,male
1220140_skvalberget,2006,221,male
1220140_skvalberget,2007,236,male
1220140_skvalberget,2008,242,male
1220140_skvalberget,2009,241,male
1220140_skvalberget,2010,242,male
1220140_skvalberget,2011,245,male
1220140_skvalberget,2012,237,male
1220140_skvalberget,2013,227,male
1220140_skvalberget,2014,229,male
1220150_tyskbagaromradet,2000,2053,male
1220150_tyskbagaromradet,2001,2058,male
1220150_tyskbagaromradet,2002,2042,male
1220150_tyskbagaromradet,2003,2072,male
1220150_tyskbagaromradet,2004,2079,male
1220150_tyskbagaromradet,2005,2123,male
1220150_tyskbagaromradet,2006,2111,male
1220150_tyskbagaromradet,2007,2143,male
1220150_tyskbagaromradet,2008,2160,male
1220150_tyskbagaromradet,2009,2181,male
1220150_tyskbagaromradet,2010,2201,male
1220150_tyskbagaromradet,2011,2221,male
1220150_tyskbagaromradet,2012,2220,male
1220150_tyskbagaromradet,2013,2150,male
1220150_tyskbagaromradet,2014,2147,male
1220160_hedvig_eleonora_kyrka,2000,542,male
1220160_hedvig_eleonora_kyrka,2001,552,male
1220160_hedvig_eleonora_kyrka,2002,546,male
1220160_hedvig_eleonora_kyrka,2003,540,male
1220160_hedvig_eleonora_kyrka,2004,545,male
1220160_hedvig_eleonora_kyrka,2005,522,male
1220160_hedvig_eleonora_kyrka,2006,540,male
1220160_hedvig_eleonora_kyrka,2007,524,male
1220160_hedvig_eleonora_kyrka,2008,543,male
1220160_hedvig_eleonora_kyrka,2009,565,male
1220160_hedvig_eleonora_kyrka,2010,583,male
1220160_hedvig_eleonora_kyrka,2011,597,male
1220160_hedvig_eleonora_kyrka,2012,560,male
1220160_hedvig_eleonora_kyrka,2013,577,male
1220160_hedvig_eleonora_kyrka,2014,561,male
1220170_kronkvarnen,2000,897,male
1220170_kronkvarnen,2001,903,male
1220170_kronkvarnen,2002,906,male
1220170_kronkvarnen,2003,902,male
1220170_kronkvarnen,2004,876,male
1220170_kronkvarnen,2005,866,male
1220170_kronkvarnen,2006,864,male
1220170_kronkvarnen,2007,861,male
1220170_kronkvarnen,2008,853,male
1220170_kronkvarnen,2009,878,male
1220170_kronkvarnen,2010,908,male
1220170_kronkvarnen,2011,918,male
1220170_kronkvarnen,2012,921,male
1220170_kronkvarnen,2013,919,male
1220170_kronkvarnen,2014,928,male
1230110_karlaplan,2000,685,male
1230110_karlaplan,2001,689,male
1230110_karlaplan,2002,694,male
1230110_karlaplan,2003,689,male
1230110_karlaplan,2004,662,male
1230110_karlaplan,2005,651,male
1230110_karlaplan,2006,640,male
1230110_karlaplan,2007,649,male
1230110_karlaplan,2008,635,male
1230110_karlaplan,2009,641,male
1230110_karlaplan,2010,657,male
1230110_karlaplan,2011,671,male
1230110_karlaplan,2012,660,male
1230110_karlaplan,2013,653,male
1230110_karlaplan,2014,680,male
1230120_historiska_museet,2000,1388,male
1230120_historiska_museet,2001,1392,male
1230120_historiska_museet,2002,1398,male
1230120_historiska_museet,2003,1419,male
1230120_historiska_museet,2004,1439,male
1230120_historiska_museet,2005,1415,male
1230120_historiska_museet,2006,1404,male
1230120_historiska_museet,2007,1427,male
1230120_historiska_museet,2008,1433,male
1230120_historiska_museet,2009,1447,male
1230120_historiska_museet,2010,1430,male
1230120_historiska_museet,2011,1426,male
1230120_historiska_museet,2012,1435,male
1230120_historiska_museet,2013,1455,male
1230120_historiska_museet,2014,1487,male
1230130_strandvagen,2000,2363,male
1230130_strandvagen,2001,2329,male
1230130_strandvagen,2002,2315,male
1230130_strandvagen,2003,2314,male
1230130_strandvagen,2004,2331,male
1230130_strandvagen,2005,2310,male
1230130_strandvagen,2006,2283,male
1230130_strandvagen,2007,2293,male
1230130_strandvagen,2008,2319,male
1230130_strandvagen,2009,2362,male
1230130_strandvagen,2010,2349,male
1230130_strandvagen,2011,2376,male
1230130_strandvagen,2012,2345,male
1230130_strandvagen,2013,2376,male
1230130_strandvagen,2014,2359,male
1230140_oscarskyrkan,2000,1231,male
1230140_oscarskyrkan,2001,1195,male
1230140_oscarskyrkan,2002,1181,male
1230140_oscarskyrkan,2003,1198,male
1230140_oscarskyrkan,2004,1188,male
1230140_oscarskyrkan,2005,1165,male
1230140_oscarskyrkan,2006,1151,male
1230140_oscarskyrkan,2007,1166,male
1230140_oscarskyrkan,2008,1182,male
1230140_oscarskyrkan,2009,1198,male
1230140_oscarskyrkan,2010,1203,male
1230140_oscarskyrkan,2011,1193,male
1230140_oscarskyrkan,2012,1196,male
1230140_oscarskyrkan,2013,1212,male
1230140_oscarskyrkan,2014,1214,male
1230161_gustav_adolfskyrkan_v,2000,1444,male
1230161_gustav_adolfskyrkan_v,2001,1429,male
1230161_gustav_adolfskyrkan_v,2002,1421,male
1230161_gustav_adolfskyrkan_v,2003,1421,male
1230161_gustav_adolfskyrkan_v,2004,1412,male
1230161_gustav_adolfskyrkan_v,2005,1396,male
1230161_gustav_adolfskyrkan_v,2006,1395,male
1230161_gustav_adolfskyrkan_v,2007,1402,male
1230161_gustav_adolfskyrkan_v,2008,1376,male
1230161_gustav_adolfskyrkan_v,2009,1398,male
1230161_gustav_adolfskyrkan_v,2010,1405,male
1230161_gustav_adolfskyrkan_v,2011,1423,male
1230161_gustav_adolfskyrkan_v,2012,1430,male
1230161_gustav_adolfskyrkan_v,2013,1442,male
1230161_gustav_adolfskyrkan_v,2014,1475,male
1230162_gustav_adolfskyrkan_o,2000,1143,male
1230162_gustav_adolfskyrkan_o,2001,1156,male
1230162_gustav_adolfskyrkan_o,2002,1156,male
1230162_gustav_adolfskyrkan_o,2003,1166,male
1230162_gustav_adolfskyrkan_o,2004,1169,male
1230162_gustav_adolfskyrkan_o,2005,1182,male
1230162_gustav_adolfskyrkan_o,2006,1165,male
1230162_gustav_adolfskyrkan_o,2007,1173,male
1230162_gustav_adolfskyrkan_o,2008,1199,male
1230162_gustav_adolfskyrkan_o,2009,1208,male
1230162_gustav_adolfskyrkan_o,2010,1227,male
1230162_gustav_adolfskyrkan_o,2011,1246,male
1230162_gustav_adolfskyrkan_o,2012,1277,male
1230162_gustav_adolfskyrkan_o,2013,1285,male
1230162_gustav_adolfskyrkan_o,2014,1233,male
1230210_djurgardsstaden,2000,194,male
1230210_djurgardsstaden,2001,202,male
1230210_djurgardsstaden,2002,211,male
1230210_djurgardsstaden,2003,220,male
1230210_djurgardsstaden,2004,222,male
1230210_djurgardsstaden,2005,212,male
1230210_djurgardsstaden,2006,209,male
1230210_djurgardsstaden,2007,211,male
1230210_djurgardsstaden,2008,211,male
1230210_djurgardsstaden,2009,208,male
1230210_djurgardsstaden,2010,215,male
1230210_djurgardsstaden,2011,216,male
1230210_djurgardsstaden,2012,227,male
1230210_djurgardsstaden,2013,229,male
1230210_djurgardsstaden,2014,217,male
1230220_sodra_djurgarden,2000,232,male
1230220_sodra_djurgarden,2001,233,male
1230220_sodra_djurgarden,2002,226,male
1230220_sodra_djurgarden,2003,220,male
1230220_sodra_djurgarden,2004,226,male
1230220_sodra_djurgarden,2005,222,male
1230220_sodra_djurgarden,2006,200,male
1230220_sodra_djurgarden,2007,199,male
1230220_sodra_djurgarden,2008,199,male
1230220_sodra_djurgarden,2009,198,male
1230220_sodra_djurgarden,2010,195,male
1230220_sodra_djurgarden,2011,204,male
1230220_sodra_djurgarden,2012,209,male
1230220_sodra_djurgarden,2013,205,male
1230220_sodra_djurgarden,2014,202,male
1230300_hastgardet,2000,839,male
1230300_hastgardet,2001,838,male
1230300_hastgardet,2002,829,male
1230300_hastgardet,2003,803,male
1230300_hastgardet,2004,801,male
1230300_hastgardet,2005,808,male
1230300_hastgardet,2006,818,male
1230300_hastgardet,2007,886,male
1230300_hastgardet,2008,1043,male
1230300_hastgardet,2009,1071,male
1230300_hastgardet,2010,1081,male
1230300_hastgardet,2011,1081,male
1230300_hastgardet,2012,1083,male
1230300_hastgardet,2013,1078,male
1230300_hastgardet,2014,1086,male
1230310_olaus_petri_kyrka,2000,1972,male
1230310_olaus_petri_kyrka,2001,1993,male
1230310_olaus_petri_kyrka,2002,1947,male
1230310_olaus_petri_kyrka,2003,1979,male
1230310_olaus_petri_kyrka,2004,1964,male
1230310_olaus_petri_kyrka,2005,1945,male
1230310_olaus_petri_kyrka,2006,1924,male
1230310_olaus_petri_kyrka,2007,1949,male
1230310_olaus_petri_kyrka,2008,1975,male
1230310_olaus_petri_kyrka,2009,2040,male
1230310_olaus_petri_kyrka,2010,2059,male
1230310_olaus_petri_kyrka,2011,2073,male
1230310_olaus_petri_kyrka,2012,2126,male
1230310_olaus_petri_kyrka,2013,2094,male
1230310_olaus_petri_kyrka,2014,2075,male
1230320_tessinparken,2000,2079,male
1230320_tessinparken,2001,2085,male
1230320_tessinparken,2002,2092,male
1230320_tessinparken,2003,2078,male
1230320_tessinparken,2004,2075,male
1230320_tessinparken,2005,2075,male
1230320_tessinparken,2006,2067,male
1230320_tessinparken,2007,2060,male
1230320_tessinparken,2008,2091,male
1230320_tessinparken,2009,2124,male
1230320_tessinparken,2010,2095,male
1230320_tessinparken,2011,2102,male
1230320_tessinparken,2012,2135,male
1230320_tessinparken,2013,2180,male
1230320_tessinparken,2014,2182,male
1230330_smedsbacken,2000,2718,male
1230330_smedsbacken,2001,2777,male
1230330_smedsbacken,2002,2681,male
1230330_smedsbacken,2003,2673,male
1230330_smedsbacken,2004,2623,male
1230330_smedsbacken,2005,2583,male
1230330_smedsbacken,2006,2620,male
1230330_smedsbacken,2007,2665,male
1230330_smedsbacken,2008,2684,male
1230330_smedsbacken,2009,2786,male
1230330_smedsbacken,2010,2818,male
1230330_smedsbacken,2011,2828,male
1230330_smedsbacken,2012,2844,male
1230330_smedsbacken,2013,2893,male
1230330_smedsbacken,2014,2917,male
1230350_kampementsbacken,2000,981,male
1230350_kampementsbacken,2001,959,male
1230350_kampementsbacken,2002,965,male
